psoxide-tape,v2,clock=pad_poll,start_poll=0
frame,buttons,right_x,right_y,left_x,left_y
278,16,128,128,128,128
279,16,128,128,128,128
280,16,128,128,128,128
281,16,128,128,128,128
282,16,128,128,128,128
283,16,128,128,128,128
284,16,128,128,128,128
285,16,128,128,128,128
286,16,128,128,128,128
287,16,128,128,128,128
288,16,128,128,128,128
289,16,128,128,128,128
290,16,128,128,128,128
291,16,128,128,128,128
292,16,128,128,128,128
293,16,128,128,128,128
294,16,128,128,128,128
295,16,128,128,128,128
296,16,128,128,128,128
297,16,128,128,128,128
298,16,128,128,128,128
299,16,128,128,128,128
300,16,128,128,128,128
301,16,128,128,128,128
302,16,128,128,128,128
303,16,128,128,128,128
304,16,128,128,128,128
305,16,128,128,128,128
306,16,128,128,128,128
307,16,128,128,128,128
308,16,128,128,128,128
309,16,128,128,128,128
310,16,128,128,128,128
311,16,128,128,128,128
312,16,128,128,128,128
313,16,128,128,128,128
314,16,128,128,128,128
315,16,128,128,128,128
316,16,128,128,128,128
317,16,128,128,128,128
318,16,128,128,128,128
319,16,128,128,128,128
320,16,128,128,128,128
321,16,128,128,128,128
322,16,128,128,128,128
323,16,128,128,128,128
324,16,128,128,128,128
325,16,128,128,128,128
326,16,128,128,128,128
327,16,128,128,128,128
328,16,128,128,128,128
329,16,128,128,128,128
330,16,128,128,128,128
331,16,128,128,128,128
332,16,128,128,128,128
333,16,128,128,128,128
334,16,128,128,128,128
335,16,128,128,128,128
336,16,128,128,128,128
337,16,128,128,128,128
338,16,128,128,128,128
339,16,128,128,128,128
340,16,128,128,128,128
341,16,128,128,128,128
342,16,128,128,128,128
343,16,128,128,128,128
344,16,128,128,128,128
345,16,128,128,128,128
346,16,128,128,128,128
347,16,128,128,128,128
348,16,128,128,128,128
349,16,128,128,128,128
350,16,128,128,128,128
351,16,128,128,128,128
352,16,128,128,128,128
353,16,128,128,128,128
354,16,128,128,128,128
355,16,128,128,128,128
356,16,128,128,128,128
357,16,128,128,128,128
358,16,128,128,128,128
359,16,128,128,128,128
360,16,128,128,128,128
361,16,128,128,128,128
362,16,128,128,128,128
363,16,128,128,128,128
364,16,128,128,128,128
365,16,128,128,128,128
366,16,128,128,128,128
367,16,128,128,128,128
368,16,128,128,128,128
369,16,128,128,128,128
370,16,128,128,128,128
371,16,128,128,128,128
372,16,128,128,128,128
373,16,128,128,128,128
374,16,128,128,128,128
375,16,128,128,128,128
376,16,128,128,128,128
377,16,128,128,128,128
378,16,128,128,128,128
379,16,128,128,128,128
380,16,128,128,128,128
381,16,128,128,128,128
382,16,128,128,128,128
383,16,128,128,128,128
384,16,128,128,128,128
385,16,128,128,128,128
386,16,128,128,128,128
387,16,128,128,128,128
388,16,128,128,128,128
389,16,128,128,128,128
390,16,128,128,128,128
391,16,128,128,128,128
392,16,128,128,128,128
393,16,128,128,128,128
394,16,128,128,128,128
395,16,128,128,128,128
396,16,128,128,128,128
397,16,128,128,128,128
398,16,128,128,128,128
399,16,128,128,128,128
400,16,128,128,128,128
401,16,128,128,128,128
402,16,128,128,128,128
403,16,128,128,128,128
404,16,128,128,128,128
405,16,128,128,128,128
406,16,128,128,128,128
407,16,128,128,128,128
408,16,128,128,128,128
409,16,128,128,128,128
410,16,128,128,128,128
411,16,128,128,128,128
412,16,128,128,128,128
413,16,128,128,128,128
414,16,128,128,128,128
415,16,128,128,128,128
416,16,128,128,128,128
417,16,128,128,128,128
418,16,128,128,128,128
419,16,128,128,128,128
420,16,128,128,128,128
421,16,128,128,128,128
422,16,128,128,128,128
423,16,128,128,128,128
424,16,128,128,128,128
425,16,128,128,128,128
426,16,128,128,128,128
427,16,128,128,128,128
428,16,128,128,128,128
429,16,128,128,128,128
430,16,128,128,128,128
431,16,128,128,128,128
432,16,128,128,128,128
433,16,128,128,128,128
434,16,128,128,128,128
435,16,128,128,128,128
436,16,128,128,128,128
437,16,128,128,128,128
438,16,128,128,128,128
439,16,128,128,128,128
440,16,128,128,128,128
441,16,128,128,128,128
442,16,128,128,128,128
443,16,128,128,128,128
444,16,128,128,128,128
445,16,128,128,128,128
446,16,128,128,128,128
447,16,128,128,128,128
448,16,128,128,128,128
449,16,128,128,128,128
450,16,128,128,128,128
451,16,128,128,128,128
452,16,128,128,128,128
453,16,128,128,128,128
454,16,128,128,128,128
455,16,128,128,128,128
456,16,128,128,128,128
457,16,128,128,128,128
458,16,128,128,128,128
459,16,128,128,128,128
460,16,128,128,128,128
461,16,128,128,128,128
462,16,128,128,128,128
463,16,128,128,128,128
464,16,128,128,128,128
465,16,128,128,128,128
466,16,128,128,128,128
467,16,128,128,128,128
468,16,128,128,128,128
469,16,128,128,128,128
470,16,128,128,128,128
471,16,128,128,128,128
472,16,128,128,128,128
473,16,128,128,128,128
474,16,128,128,128,128
475,16,128,128,128,128
476,16,128,128,128,128
477,16,128,128,128,128
478,16,128,128,128,128
479,16,128,128,128,128
480,16,128,128,128,128
481,16,128,128,128,128
482,16,128,128,128,128
483,16,128,128,128,128
484,16,128,128,128,128
485,16,128,128,128,128
486,16,128,128,128,128
487,16,128,128,128,128
488,16,128,128,128,128
489,16,128,128,128,128
490,16,128,128,128,128
491,16,128,128,128,128
492,16,128,128,128,128
493,16,128,128,128,128
494,16,128,128,128,128
495,16,128,128,128,128
496,16,128,128,128,128
497,16,128,128,128,128
498,16,128,128,128,128
499,16,128,128,128,128
500,16,128,128,128,128
501,16,128,128,128,128
502,16,128,128,128,128
503,16,128,128,128,128
504,16,128,128,128,128
505,16,128,128,128,128
506,16,128,128,128,128
507,16,128,128,128,128
508,16,128,128,128,128
509,16,128,128,128,128
510,16,128,128,128,128
511,16,128,128,128,128
512,16,128,128,128,128
513,16,128,128,128,128
514,16,128,128,128,128
515,16,128,128,128,128
516,16,128,128,128,128
517,16,128,128,128,128
518,16,128,128,128,128
519,16,128,128,128,128
520,16,128,128,128,128
521,16,128,128,128,128
522,16,128,128,128,128
523,16,128,128,128,128
524,16,128,128,128,128
525,16,128,128,128,128
526,16,128,128,128,128
527,16,128,128,128,128
528,16,128,128,128,128
529,16,128,128,128,128
530,16,128,128,128,128
531,16,128,128,128,128
532,16,128,128,128,128
533,16,128,128,128,128
534,16,128,128,128,128
535,16,128,128,128,128
536,16,128,128,128,128
537,16,128,128,128,128
538,16,128,128,128,128
539,16,128,128,128,128
540,16,128,128,128,128
541,16,128,128,128,128
542,16,128,128,128,128
543,16,128,128,128,128
544,16,128,128,128,128
545,16,128,128,128,128
546,16,128,128,128,128
547,16,128,128,128,128
548,16,128,128,128,128
549,16,128,128,128,128
550,16,128,128,128,128
551,16,128,128,128,128
552,16,128,128,128,128
553,16,128,128,128,128
554,16,128,128,128,128
555,16,128,128,128,128
556,16,128,128,128,128
557,16,128,128,128,128
558,16,128,128,128,128
559,16,128,128,128,128
560,16,128,128,128,128
561,16,128,128,128,128
562,16,128,128,128,128
563,16,128,128,128,128
564,16,128,128,128,128
565,16,128,128,128,128
566,16,128,128,128,128
567,16,128,128,128,128
568,16,128,128,128,128
569,16,128,128,128,128
570,16,128,128,128,128
571,16,128,128,128,128
572,16,128,128,128,128
573,16,128,128,128,128
574,16,128,128,128,128
575,16,128,128,128,128
576,16,128,128,128,128
577,16,128,128,128,128
578,16,128,128,128,128
579,16,128,128,128,128
580,16,128,128,128,128
581,16,128,128,128,128
582,16,128,128,128,128
583,16,128,128,128,128
584,16,128,128,128,128
585,16,128,128,128,128
586,16,128,128,128,128
587,16,128,128,128,128
588,16,128,128,128,128
589,16,128,128,128,128
590,16,128,128,128,128
591,16,128,128,128,128
592,16,128,128,128,128
593,16,128,128,128,128
594,16,128,128,128,128
595,16,128,128,128,128
596,16,128,128,128,128
597,16,128,128,128,128
598,16,128,128,128,128
599,16,128,128,128,128
600,16,128,128,128,128
601,16,128,128,128,128
602,16,128,128,128,128
603,16,128,128,128,128
604,16,128,128,128,128
605,16,128,128,128,128
606,16,128,128,128,128
607,16,128,128,128,128
608,16,128,128,128,128
609,16,128,128,128,128
610,16,128,128,128,128
611,16,128,128,128,128
612,16,128,128,128,128
613,16,128,128,128,128
614,16,128,128,128,128
615,16,128,128,128,128
616,16,128,128,128,128
617,16,128,128,128,128
618,16,128,128,128,128
619,16,128,128,128,128
620,16,128,128,128,128
621,16,128,128,128,128
622,16,128,128,128,128
623,16,128,128,128,128
624,16,128,128,128,128
625,16,128,128,128,128
626,16,128,128,128,128
627,16,128,128,128,128
628,16,128,128,128,128
629,16,128,128,128,128
630,16,128,128,128,128
631,16,128,128,128,128
632,16,128,128,128,128
633,16,128,128,128,128
634,16,128,128,128,128
635,16,128,128,128,128
636,16,128,128,128,128
637,16,128,128,128,128
638,16,128,128,128,128
639,16,128,128,128,128
640,16,128,128,128,128
641,16,128,128,128,128
642,16,128,128,128,128
643,16,128,128,128,128
644,16,128,128,128,128
645,16,128,128,128,128
646,16,128,128,128,128
647,16,128,128,128,128
648,16,128,128,128,128
649,16,128,128,128,128
650,0,128,128,128,128
651,0,128,128,128,128
652,0,128,128,128,128
653,0,128,128,128,128
654,0,128,128,128,128
655,0,128,128,128,128
656,0,128,128,128,128
657,0,128,128,128,128
658,0,128,128,128,128
659,0,128,128,128,128
660,0,128,128,128,128
661,0,128,128,128,128
662,0,128,128,128,128
663,0,128,128,128,128
664,0,128,128,128,128
665,0,128,128,128,128
666,0,128,128,128,128
667,0,128,128,128,128
668,0,128,128,128,128
669,0,128,128,128,128
670,0,128,128,128,128
671,0,128,128,128,128
672,0,128,128,128,128
673,0,128,128,128,128
674,0,128,128,128,128
675,0,128,128,128,128
676,0,128,128,128,128
677,0,128,128,128,128
678,0,128,128,128,128
679,0,128,128,128,128
680,0,128,128,128,128
681,0,128,128,128,128
682,0,128,128,128,128
683,0,128,128,128,128
684,0,128,128,128,128
685,0,128,128,128,128
686,0,128,128,128,128
687,0,128,128,128,128
688,0,128,128,128,128
689,0,128,128,128,128
690,0,128,128,128,128
691,0,128,128,128,128
692,0,128,128,128,128
693,0,128,128,128,128
694,0,128,128,128,128
695,0,128,128,128,128
696,0,128,128,128,128
697,0,128,128,128,128
698,0,128,128,128,128
699,0,128,128,128,128
700,0,128,128,128,128
701,0,128,128,128,128
702,0,128,128,128,128
703,0,128,128,128,128
704,0,128,128,128,128
705,0,128,128,128,128
706,0,128,128,128,128
707,0,128,128,128,128
708,0,128,128,128,128
709,0,128,128,128,128
710,0,128,128,128,128
711,0,128,128,128,128
712,0,128,128,128,128
713,0,128,128,128,128
714,0,128,128,128,128
715,0,128,128,128,128
716,0,128,128,128,128
717,0,128,128,128,128
718,0,128,128,128,128
719,0,128,128,128,128
720,2048,128,128,128,128
721,2048,128,128,128,128
722,2048,128,128,128,128
723,2048,128,128,128,128
724,0,128,128,128,128
725,0,128,128,128,128
726,0,128,128,128,128
727,0,128,128,128,128
728,0,128,128,128,128
729,0,128,128,128,128
730,0,128,128,128,128
731,0,128,128,128,128
732,0,128,128,128,128
733,0,128,128,128,128
734,0,128,128,128,128
735,0,128,128,128,128
736,0,128,128,128,128
737,0,128,128,128,128
738,0,128,128,128,128
739,0,128,128,128,128
740,0,128,128,128,128
741,0,128,128,128,128
742,0,128,128,128,128
743,0,128,128,128,128
744,0,128,128,128,128
745,0,128,128,128,128
746,0,128,128,128,128
747,0,128,128,128,128
748,0,128,128,128,128
749,0,128,128,128,128
750,0,128,128,128,128
751,0,128,128,128,128
752,0,128,128,128,128
753,0,128,128,128,128
754,0,128,128,128,128
755,0,128,128,128,128
756,0,128,128,128,128
757,0,128,128,128,128
758,0,128,128,128,128
759,0,128,128,128,128
760,0,128,128,128,128
761,0,128,128,128,128
762,0,128,128,128,128
763,0,128,128,128,128
764,0,128,128,128,128
765,0,128,128,128,128
766,0,128,128,128,128
767,0,128,128,128,128
768,0,128,128,128,128
769,0,128,128,128,128
770,0,128,128,128,128
771,0,128,128,128,128
772,0,128,128,128,128
773,0,128,128,128,128
774,0,128,128,128,128
775,0,128,128,128,128
776,0,128,128,128,128
777,0,128,128,128,128
778,0,128,128,128,128
779,0,128,128,128,128
780,0,128,128,128,128
781,0,128,128,128,128
782,0,128,128,128,128
783,0,128,128,128,128
784,0,128,128,128,128
785,0,128,128,128,128
786,0,128,128,128,128
787,0,128,128,128,128
788,0,128,128,128,128
789,0,128,128,128,128
790,0,128,128,128,128
791,0,128,128,128,128
792,0,128,128,128,128
793,0,128,128,128,128
794,0,128,128,128,128
795,0,128,128,128,128
796,0,128,128,128,128
797,0,128,128,128,128
798,0,128,128,128,128
799,0,128,128,128,128
800,2048,128,128,128,128
801,2048,128,128,128,128
802,2048,128,128,128,128
803,2048,128,128,128,128
804,0,128,128,128,128
805,0,128,128,128,128
806,0,128,128,128,128
807,0,128,128,128,128
808,0,128,128,128,128
809,0,128,128,128,128
810,0,128,128,128,128
811,0,128,128,128,128
812,0,128,128,128,128
813,0,128,128,128,128
814,0,128,128,128,128
815,0,128,128,128,128
816,0,128,128,128,128
817,0,128,128,128,128
818,0,128,128,128,128
819,0,128,128,128,128
820,0,128,128,128,128
821,0,128,128,128,128
822,0,128,128,128,128
823,0,128,128,128,128
824,0,128,128,128,128
825,0,128,128,128,128
826,0,128,128,128,128
827,0,128,128,128,128
828,0,128,128,128,128
829,0,128,128,128,128
830,0,128,128,128,128
831,0,128,128,128,128
832,0,128,128,128,128
833,0,128,128,128,128
834,0,128,128,128,128
835,0,128,128,128,128
836,0,128,128,128,128
837,0,128,128,128,128
838,0,128,128,128,128
839,0,128,128,128,128
840,0,128,128,128,128
841,0,128,128,128,128
842,0,128,128,128,128
843,0,128,128,128,128
844,0,128,128,128,128
845,0,128,128,128,128
846,0,128,128,128,128
847,0,128,128,128,128
848,0,128,128,128,128
849,0,128,128,128,128
850,0,128,128,128,128
851,0,128,128,128,128
852,0,128,128,128,128
853,0,128,128,128,128
854,0,128,128,128,128
855,0,128,128,128,128
856,0,128,128,128,128
857,0,128,128,128,128
858,0,128,128,128,128
859,0,128,128,128,128
860,0,128,128,128,128
861,0,128,128,128,128
862,0,128,128,128,128
863,0,128,128,128,128
864,0,128,128,128,128
865,0,128,128,128,128
866,0,128,128,128,128
867,0,128,128,128,128
868,0,128,128,128,128
869,0,128,128,128,128
870,0,128,128,128,128
871,0,128,128,128,128
872,0,128,128,128,128
873,0,128,128,128,128
874,0,128,128,128,128
875,0,128,128,128,128
876,0,128,128,128,128
877,0,128,128,128,128
878,0,128,128,128,128
879,0,128,128,128,128
880,2048,128,128,128,128
881,2048,128,128,128,128
882,2048,128,128,128,128
883,2048,128,128,128,128
884,0,128,128,128,128
885,0,128,128,128,128
886,0,128,128,128,128
887,0,128,128,128,128
888,0,128,128,128,128
889,0,128,128,128,128
890,0,128,128,128,128
891,0,128,128,128,128
892,0,128,128,128,128
893,0,128,128,128,128
894,0,128,128,128,128
895,0,128,128,128,128
896,0,128,128,128,128
897,0,128,128,128,128
898,0,128,128,128,128
899,0,128,128,128,128
900,0,128,128,128,128
901,0,128,128,128,128
902,0,128,128,128,128
903,0,128,128,128,128
904,0,128,128,128,128
905,0,128,128,128,128
906,0,128,128,128,128
907,0,128,128,128,128
908,0,128,128,128,128
909,0,128,128,128,128
910,0,128,128,128,128
911,0,128,128,128,128
912,0,128,128,128,128
913,0,128,128,128,128
914,0,128,128,128,128
915,0,128,128,128,128
916,0,128,128,128,128
917,0,128,128,128,128
918,0,128,128,128,128
919,0,128,128,128,128
920,0,128,128,128,128
921,0,128,128,128,128
922,0,128,128,128,128
923,0,128,128,128,128
924,0,128,128,128,128
925,0,128,128,128,128
926,0,128,128,128,128
927,0,128,128,128,128
928,0,128,128,128,128
929,0,128,128,128,128
930,0,128,128,128,128
931,0,128,128,128,128
932,0,128,128,128,128
933,0,128,128,128,128
934,0,128,128,128,128
935,0,128,128,128,128
936,0,128,128,128,128
937,0,128,128,128,128
938,0,128,128,128,128
939,0,128,128,128,128
940,0,128,128,128,128
941,0,128,128,128,128
942,0,128,128,128,128
943,0,128,128,128,128
944,0,128,128,128,128
945,0,128,128,128,128
946,0,128,128,128,128
947,0,128,128,128,128
948,0,128,128,128,128
949,0,128,128,128,128
950,0,128,128,128,128
951,0,128,128,128,128
952,0,128,128,128,128
953,0,128,128,128,128
954,0,128,128,128,128
955,0,128,128,128,128
956,0,128,128,128,128
957,0,128,128,128,128
958,0,128,128,128,128
959,0,128,128,128,128
960,0,128,128,128,128
961,0,128,128,128,128
962,0,128,128,128,128
963,0,128,128,128,128
964,0,128,128,128,128
965,0,128,128,128,128
966,0,128,128,128,128
967,0,128,128,128,128
968,0,128,128,128,128
969,0,128,128,128,128
970,0,128,128,128,128
971,0,128,128,128,128
972,0,128,128,128,128
973,0,128,128,128,128
974,0,128,128,128,128
975,0,128,128,128,128
976,0,128,128,128,128
977,0,128,128,128,128
978,0,128,128,128,128
979,0,128,128,128,128
980,0,128,128,128,128
981,0,128,128,128,128
982,0,128,128,128,128
983,0,128,128,128,128
984,0,128,128,128,128
985,0,128,128,128,128
986,0,128,128,128,128
987,0,128,128,128,128
988,0,128,128,128,128
989,0,128,128,128,128
990,0,128,128,128,128
991,0,128,128,128,128
992,0,128,128,128,128
993,0,128,128,128,128
994,0,128,128,128,128
995,0,128,128,128,128
996,0,128,128,128,128
997,0,128,128,128,128
998,0,128,128,128,128
999,0,128,128,128,128
1000,0,128,128,128,128
1001,0,128,128,128,128
1002,0,128,128,128,128
1003,0,128,128,128,128
1004,0,128,128,128,128
1005,0,128,128,128,128
1006,0,128,128,128,128
1007,0,128,128,128,128
1008,0,128,128,128,128
1009,0,128,128,128,128
1010,0,128,128,128,128
1011,0,128,128,128,128
1012,0,128,128,128,128
1013,0,128,128,128,128
1014,0,128,128,128,128
1015,0,128,128,128,128
1016,0,128,128,128,128
1017,0,128,128,128,128
1018,0,128,128,128,128
1019,0,128,128,128,128
1020,0,128,128,128,128
1021,0,128,128,128,128
1022,0,128,128,128,128
1023,0,128,128,128,128
1024,0,128,128,128,128
1025,0,128,128,128,128
1026,0,128,128,128,128
1027,0,128,128,128,128
1028,0,128,128,128,128
1029,0,128,128,128,128
1030,0,128,128,128,128
1031,0,128,128,128,128
1032,0,128,128,128,128
1033,0,128,128,128,128
1034,0,128,128,128,128
1035,0,128,128,128,128
1036,0,128,128,128,128
1037,0,128,128,128,128
1038,0,128,128,128,128
1039,0,128,128,128,128
1040,0,128,128,128,128
1041,0,128,128,128,128
1042,0,128,128,128,128
1043,0,128,128,128,128
1044,0,128,128,128,128
1045,0,128,128,128,128
1046,0,128,128,128,128
1047,0,128,128,128,128
1048,0,128,128,128,128
1049,0,128,128,128,128
1050,0,128,128,128,128
1051,0,128,128,128,128
1052,0,128,128,128,128
1053,0,128,128,128,128
1054,0,128,128,128,128
1055,0,128,128,128,128
1056,0,128,128,128,128
1057,0,128,128,128,128
1058,0,128,128,128,128
1059,0,128,128,128,128
1060,0,128,128,128,128
1061,0,128,128,128,128
1062,0,128,128,128,128
1063,0,128,128,128,128
1064,0,128,128,128,128
1065,0,128,128,128,128
1066,0,128,128,128,128
1067,0,128,128,128,128
1068,0,128,128,128,128
1069,0,128,128,128,128
1070,0,128,128,128,128
1071,0,128,128,128,128
1072,0,128,128,128,128
1073,0,128,128,128,128
1074,0,128,128,128,128
1075,0,128,128,128,128
1076,0,128,128,128,128
1077,0,128,128,128,128
1078,0,128,128,128,128
1079,0,128,128,128,128
1080,0,128,128,128,128
1081,0,128,128,128,128
1082,0,128,128,128,128
1083,0,128,128,128,128
1084,0,128,128,128,128
1085,0,128,128,128,128
1086,0,128,128,128,128
1087,0,128,128,128,128
1088,0,128,128,128,128
1089,0,128,128,128,128
1090,0,128,128,128,128
1091,0,128,128,128,128
1092,0,128,128,128,128
1093,0,128,128,128,128
1094,0,128,128,128,128
1095,0,128,128,128,128
1096,0,128,128,128,128
1097,0,128,128,128,128
1098,0,128,128,128,128
1099,0,128,128,128,128
1100,0,128,128,128,128
1101,0,128,128,128,128
1102,0,128,128,128,128
1103,0,128,128,128,128
1104,0,128,128,128,128
1105,0,128,128,128,128
1106,0,128,128,128,128
1107,0,128,128,128,128
1108,0,128,128,128,128
1109,0,128,128,128,128
1110,0,128,128,128,128
1111,0,128,128,128,128
1112,0,128,128,128,128
1113,0,128,128,128,128
1114,0,128,128,128,128
1115,0,128,128,128,128
1116,0,128,128,128,128
1117,0,128,128,128,128
1118,0,128,128,128,128
1119,0,128,128,128,128
1120,0,128,128,128,128
1121,0,128,128,128,128
1122,0,128,128,128,128
1123,0,128,128,128,128
1124,0,128,128,128,128
1125,0,128,128,128,128
1126,0,128,128,128,128
1127,0,128,128,128,128
1128,0,128,128,128,128
1129,0,128,128,128,128
1130,0,128,128,128,128
1131,0,128,128,128,128
1132,0,128,128,128,128
1133,0,128,128,128,128
1134,0,128,128,128,128
1135,0,128,128,128,128
1136,0,128,128,128,128
1137,0,128,128,128,128
1138,0,128,128,128,128
1139,0,128,128,128,128
1140,0,128,128,128,128
1141,0,128,128,128,128
1142,0,128,128,128,128
1143,0,128,128,128,128
1144,0,128,128,128,128
