psoxide-tape,v2,clock=video_frame,start_poll=0
frame,buttons,right_x,right_y,left_x,left_y
278,0,176,128,128,128
279,0,176,128,128,128
280,0,176,128,128,128
281,0,176,128,128,128
282,0,176,128,128,128
283,0,176,128,128,128
284,0,176,128,128,128
285,0,176,128,128,128
286,0,176,128,128,128
287,0,176,128,128,128
288,0,176,128,128,128
289,0,176,128,128,128
290,0,176,128,128,128
291,0,176,128,128,128
292,0,176,128,128,128
293,0,176,128,128,128
294,0,176,128,128,128
295,0,176,128,128,128
296,0,176,128,128,128
297,0,176,128,128,128
298,0,176,128,128,128
299,0,176,128,128,128
300,0,176,128,128,128
301,0,176,128,128,128
302,0,176,128,128,128
303,0,176,128,128,128
304,0,176,128,128,128
305,0,176,128,128,128
306,0,176,128,128,128
307,0,176,128,128,128
308,0,176,128,128,128
309,0,176,128,128,128
310,0,176,128,128,128
311,0,176,128,128,128
312,0,176,128,128,128
313,0,176,128,128,128
314,0,176,128,128,128
315,0,176,128,128,128
316,0,176,128,128,128
317,0,176,128,128,128
318,0,176,128,128,128
319,0,176,128,128,128
320,0,176,128,128,128
321,0,176,128,128,128
322,0,176,128,128,128
323,0,176,128,128,128
324,0,176,128,128,128
325,0,176,128,128,128
326,0,176,128,128,128
327,0,176,128,128,128
328,0,176,128,128,128
329,0,176,128,128,128
330,0,176,128,128,128
331,0,176,128,128,128
332,0,176,128,128,128
333,0,176,128,128,128
334,0,176,128,128,128
335,0,176,128,128,128
336,0,176,128,128,128
337,0,176,128,128,128
338,0,176,128,128,128
339,0,176,128,128,128
340,0,176,128,128,128
341,0,176,128,128,128
342,0,176,128,128,128
343,0,176,128,128,128
344,0,176,128,128,128
345,0,176,128,128,128
346,0,176,128,128,128
347,0,176,128,128,128
348,0,176,128,128,128
349,0,176,128,128,128
350,0,176,128,128,128
351,0,176,128,128,128
352,0,176,128,128,128
353,0,176,128,128,128
354,0,176,128,128,128
355,0,176,128,128,128
356,0,176,128,128,128
357,0,176,128,128,128
358,0,176,128,128,128
359,0,176,128,128,128
360,0,176,128,128,128
361,0,176,128,128,128
362,0,176,128,128,128
363,0,176,128,128,128
364,0,176,128,128,128
365,0,176,128,128,128
366,0,176,128,128,128
367,0,176,128,128,128
368,0,176,128,128,128
369,0,176,128,128,128
370,0,176,128,128,128
371,0,176,128,128,128
372,0,176,128,128,128
373,0,176,128,128,128
374,0,176,128,128,128
375,0,176,128,128,128
376,0,176,128,128,128
377,0,176,128,128,128
378,0,176,128,128,128
379,0,176,128,128,128
380,0,176,128,128,128
381,0,176,128,128,128
382,0,176,128,128,128
383,0,176,128,128,128
384,0,176,128,128,128
385,0,176,128,128,128
386,0,176,128,128,128
387,0,176,128,128,128
388,0,176,128,128,128
389,0,176,128,128,128
390,0,176,128,128,128
391,0,176,128,128,128
392,0,176,128,128,128
393,0,176,128,128,128
394,0,176,128,128,128
395,0,176,128,128,128
396,0,176,128,128,128
397,0,176,128,128,128
398,0,176,128,128,128
399,0,176,128,128,128
400,0,128,128,128,128
401,0,128,128,128,128
402,0,128,128,128,128
403,0,128,128,128,128
404,0,128,128,128,128
405,0,128,128,128,128
406,0,128,128,128,128
407,0,128,128,128,128
408,0,128,128,128,128
409,0,128,128,128,128
410,0,128,128,128,128
411,0,128,128,128,128
412,0,128,128,128,128
413,0,128,128,128,128
414,0,128,128,128,128
415,0,128,128,128,128
416,0,128,128,128,128
417,0,128,128,128,128
418,0,128,128,128,128
419,0,128,128,128,128
420,0,128,128,128,128
421,0,128,128,128,128
422,0,128,128,128,128
423,0,128,128,128,128
424,0,128,128,128,128
425,0,128,128,128,128
426,0,128,128,128,128
427,0,128,128,128,128
428,0,128,128,128,128
429,0,128,128,128,128
430,0,128,128,128,128
431,0,128,128,128,128
432,0,128,128,128,128
433,0,128,128,128,128
434,0,128,128,128,128
435,0,128,128,128,128
436,0,128,128,128,128
437,0,128,128,128,128
438,0,128,128,128,128
439,0,128,128,128,128
